store_name,year,month,product_category,gm
113,This year,5,Sazka,3749.9999999999995
113,This year,5,PUDO,4653.7037037037035
113,This year,6,Fee collection,35023.148148148146
113,This year,6,"Food, Tobacco and Others",44818.474074074074
113,This year,6,Newspaper,29567.429629629627
113,This year,6,Sazka,3826.8518518518517
113,This year,6,PUDO,3396.296296296296
113,This year,7,Fee collection,33171.29629629629
113,This year,7,"Food, Tobacco and Others",43461.94074074074
113,This year,7,Newspaper,30948.866666666665
113,This year,7,Sazka,5289.444444444444
113,This year,7,PUDO,3811.111111111111
113,This year,8,Fee collection,37068.51851851852
113,This year,8,"Food, Tobacco and Others",51407.55555555555
113,This year,8,Newspaper,31324.533333333333
113,This year,8,Sazka,4879.259259259259
113,This year,8,PUDO,3927.7777777777774
113,This year,9,Fee collection,38120.370370370365
113,This year,9,"Food, Tobacco and Others",40970.525925925926
113,This year,9,Newspaper,36172.16296296296
113,This year,9,Sazka,6174.444444444444
113,This year,9,PUDO,4225.925925925926
113,This year,10,Fee collection,39092.59259259259
113,This year,10,"Food, Tobacco and Others",38154.511111111104
113,This year,10,Newspaper,42167.11851851852
113,This year,10,Sazka,5878.333333333333
113,This year,10,PUDO,4744.444444444444
113,This year,11,Fee collection,40657.4074074074
113,This year,11,"Food, Tobacco and Others",45588.9037037037
113,This year,11,Newspaper,36730.03703703703
113,This year,11,Sazka,8105.185185185184
113,This year,11,PUDO,6585.185185185184
113,This year,12,Fee collection,43127.777777777774
113,This year,12,"Food, Tobacco and Others",57683.02962962962
113,This year,12,Newspaper,50578.94074074074
113,This year,12,Sazka,8486.111111111111
113,This year,12,PUDO,9151.85185185185
114,Last year,1,Fee collection,10959.25925925926
114,Last year,1,"Food, Tobacco and Others",23762.11111111111
114,Last year,1,Newspaper,31208.177777777775
114,Last year,1,Sazka,90208.33333333333
114,Last year,1,PUDO,1568.5185185185185
114,Last year,2,Fee collection,10001.85185185185
114,Last year,2,"Food, Tobacco and Others",19949.918518518516
114,Last year,2,Newspaper,28582.45185185185
114,Last year,2,Sazka,97240.92592592591
114,Last year,2,PUDO,1555.5555555555554
114,Last year,3,Fee collection,8931.481481481482
114,Last year,3,"Food, Tobacco and Others",25880.170370370364
114,Last year,3,Newspaper,35058.229629629626
114,Last year,3,Sazka,91528.51851851851
114,Last year,3,PUDO,1464.8148148148148
114,Last year,4,Fee collection,9509.25925925926
114,Last year,4,"Food, Tobacco and Others",27238.888888888887
114,Last year,4,Newspaper,30860.77037037037
114,Last year,4,Sazka,89360.55555555555
114,Last year,4,PUDO,1140.7407407407406
114,Last year,5,Fee collection,10546.296296296296
114,Last year,5,"Food, Tobacco and Others",27984.918518518516
114,Last year,5,Newspaper,31673.133333333335
114,Last year,5,Sazka,82705.92592592593
114,Last year,5,PUDO,3720.37037037037
114,Last year,6,Fee collection,14353.703703703703
114,Last year,6,"Food, Tobacco and Others",37665
114,Last year,6,Newspaper,23543.59259259259
114,Last year,6,Sazka,93696.66666666666
114,Last year,6,PUDO,1140.7407407407406
114,Last year,7,Fee collection,13618.518518518518
114,Last year,7,"Food, Tobacco and Others",38587.229629629626
114,Last year,7,Newspaper,33408.45925925925
114,Last year,7,Sazka,90930.18518518518
114,Last year,7,PUDO,1270.3703703703702
114,Last year,8,Fee collection,13981.48148148148
114,Last year,8,"Food, Tobacco and Others",32575.866666666665
114,Last year,8,Newspaper,29939.829629629632
114,Last year,8,Sazka,88280.74074074073
114,Last year,8,PUDO,1140.7407407407406
114,Last year,9,Fee collection,12688.888888888889
114,Last year,9,"Food, Tobacco and Others",28383.422222222216
114,Last year,9,Newspaper,28336.51851851852
114,Last year,9,Sazka,92276.66666666666
114,Last year,9,PUDO,1231.4814814814813
114,Last year,10,Fee collection,16627.777777777777
114,Last year,10,"Food, Tobacco and Others",28761.51111111111
114,Last year,10,Newspaper,33638.21481481481
114,Last year,10,Sazka,112863.33333333333
114,Last year,10,PUDO,1425.9259259259259
114,Last year,11,Fee collection,15687.037037037036
114,Last year,11,"Food, Tobacco and Others",24080.96296296296
114,Last year,11,Newspaper,34517.207407407404
114,Last year,11,Sazka,119234.8148148148
114,Last year,11,PUDO,1594.4444444444443
114,Last year,12,Fee collection,19966.85185185185
114,Last year,12,"Food, Tobacco and Others",29915.85925925926
114,Last year,12,Newspaper,30356.770370370366
114,Last year,12,Sazka,127869.8148148148
114,Last year,12,PUDO,2631.4814814814813
114,This year,1,Fee collection,15729.444444444443
114,This year,1,"Food, Tobacco and Others",21599.9037037037
114,This year,1,Newspaper,34567.19259259259
114,This year,1,Sazka,95480.74074074073
114,This year,1,PUDO,1283.3333333333333
114,This year,2,Fee collection,16199.999999999998
114,This year,2,"Food, Tobacco and Others",22037.155555555553
114,This year,2,Newspaper,25793.133333333328
114,This year,2,Sazka,101529.07407407407
114,This year,2,PUDO,1283.3333333333333
114,This year,3,Fee collection,14872.22222222222
114,This year,3,"Food, Tobacco and Others",20394.8
114,This year,3,Newspaper,26905.614814814813
114,This year,3,Sazka,107453.51851851851
114,This year,3,PUDO,1387.037037037037
114,This year,4,Fee collection,16858.333333333332
114,This year,4,"Food, Tobacco and Others",29402.82962962963
114,This year,4,Newspaper,27486.45925925926
114,This year,4,Sazka,99983.33333333333
114,This year,4,PUDO,1037.037037037037
114,This year,5,Fee collection,12445.37037037037
114,This year,5,"Food, Tobacco and Others",28202.02222222222
114,This year,5,Newspaper,28577.629629629624
114,This year,5,Sazka,94613.7037037037
114,This year,5,PUDO,1335.185185185185
114,This year,6,Fee collection,13788.888888888889
114,This year,6,"Food, Tobacco and Others",29515.83703703704
114,This year,6,Newspaper,24447.94074074074
114,This year,6,Sazka,83642.77777777777
114,This year,6,PUDO,1101.8518518518517
114,This year,7,Fee collection,15667.592592592591
114,This year,7,"Food, Tobacco and Others",32123.725925925923
114,This year,7,Newspaper,28007.155555555557
114,This year,7,Sazka,96821.1111111111
114,This year,7,PUDO,1361.111111111111
114,This year,8,Fee collection,15046.296296296296
114,This year,8,"Food, Tobacco and Others",34588.91851851852
114,This year,8,Newspaper,22220.85185185185
114,This year,8,Sazka,94521.29629629629
114,This year,8,PUDO,1075.9259259259259
114,This year,9,Fee collection,15076.85185185185
114,This year,9,"Food, Tobacco and Others",23314.214814814815
114,This year,9,Newspaper,23621.16296296296
114,This year,9,Sazka,101556.11111111111
114,This year,9,PUDO,1283.3333333333333
114,This year,10,Fee collection,17460.185185185182
114,This year,10,"Food, Tobacco and Others",23194.125925925924
114,This year,10,Newspaper,29492.348148148147
114,This year,10,Sazka,108945.74074074073
114,This year,10,PUDO,1425.9259259259259
114,This year,11,Fee collection,16658.333333333332
114,This year,11,"Food, Tobacco and Others",24874.333333333332
114,This year,11,Newspaper,27786.940740740734
114,This year,11,Sazka,117346.85185185184
114,This year,11,PUDO,1581.4814814814813
114,This year,12,Fee collection,21220.37037037037
114,This year,12,"Food, Tobacco and Others",30319.4
114,This year,12,Newspaper,32938.05925925926
114,This year,12,Sazka,148629.25925925924
114,This year,12,PUDO,2281.4814814814813
115,Last year,1,Fee collection,11712.962962962962
115,Last year,1,"Food, Tobacco and Others",41058.392592592594
115,Last year,1,Newspaper,45008.859259259254
115,Last year,1,Sazka,78484.44444444444
115,Last year,1,PUDO,4653.7037037037035
115,Last year,2,Fee collection,12172.22222222222
115,Last year,2,"Food, Tobacco and Others",42216.85925925926
115,Last year,2,Newspaper,45331.32592592592
115,Last year,2,Sazka,79738.14814814815
115,Last year,2,PUDO,4731.481481481481
115,Last year,3,Fee collection,13362.962962962962
115,Last year,3,"Food, Tobacco and Others",46376.718518518515
115,Last year,3,Newspaper,51872.9037037037
115,Last year,3,Sazka,72553.14814814815
115,Last year,3,PUDO,4627.777777777777
115,Last year,4,Fee collection,16207.407407407407
115,Last year,4,"Food, Tobacco and Others",51052.91851851852
115,Last year,4,Newspaper,55026.066666666666
115,Last year,4,Sazka,72007.59259259258
115,Last year,4,PUDO,4951.851851851851
115,Last year,5,Fee collection,36287.03703703704
115,Last year,5,"Food, Tobacco and Others",50590.133333333324
115,Last year,5,Newspaper,50209.13333333333
115,Last year,5,Sazka,68164.81481481482
115,Last year,5,PUDO,-375.92592592592587
115,Last year,6,Fee collection,40775.92592592592
115,Last year,6,"Food, Tobacco and Others",55959.22222222222
115,Last year,6,Newspaper,42393.76296296296
115,Last year,6,Sazka,78066.29629629629
115,Last year,6,PUDO,4938.888888888889
115,Last year,7,Fee collection,41483.33333333333
115,Last year,7,"Food, Tobacco and Others",52497.75555555555
115,Last year,7,Newspaper,46139.28148148148
115,Last year,7,Sazka,71544.07407407407
115,Last year,7,PUDO,4135.185185185185
115,Last year,8,Fee collection,51662.962962962956
115,Last year,8,"Food, Tobacco and Others",57227.93333333333
115,Last year,8,Newspaper,41660.422222222216
115,Last year,8,Sazka,70792.59259259258
115,Last year,8,PUDO,3422.222222222222
115,Last year,9,Fee collection,44094.44444444444
115,Last year,9,"Food, Tobacco and Others",55148.05925925926
115,Last year,9,Newspaper,52779.066666666666
115,Last year,9,Sazka,77533.51851851851
115,Last year,9,PUDO,4122.222222222222
115,Last year,10,Fee collection,47227.777777777774
115,Last year,10,"Food, Tobacco and Others",51795.88888888888
115,Last year,10,Newspaper,59219.585185185184
115,Last year,10,Sazka,81628.14814814815
115,Last year,10,PUDO,5353.7037037037035
115,Last year,11,Fee collection,46838.88888888888
115,Last year,11,"Food, Tobacco and Others",48427.451851851845
115,Last year,11,Newspaper,59967.13333333333
115,Last year,11,Sazka,93086.29629629629
115,Last year,11,PUDO,5262.962962962963
115,Last year,12,Fee collection,50742.22222222222
115,Last year,12,"Food, Tobacco and Others",57995.607407407406
115,Last year,12,Newspaper,60967.04444444444
115,Last year,12,Sazka,100306.85185185184
115,Last year,12,PUDO,1179.6296296296296
115,This year,1,Fee collection,46870.74074074074
115,This year,1,"Food, Tobacco and Others",45435.0074074074
115,This year,1,Newspaper,51922.31851851852
115,This year,1,Sazka,80730
115,This year,1,PUDO,3512.9629629629626
115,This year,2,Fee collection,44312.96296296296
115,This year,2,"Food, Tobacco and Others",47386.76296296297
115,This year,2,Newspaper,45691.38518518518
115,This year,2,Sazka,80852.77777777777
115,This year,2,PUDO,4796.296296296296
115,This year,3,Fee collection,49544.44444444444
115,This year,3,"Food, Tobacco and Others",56134.785185185174
115,This year,3,Newspaper,58715.11851851852
115,This year,3,Sazka,86858.51851851851
115,This year,3,PUDO,4614.814814814815
115,This year,4,Fee collection,46142.59259259259
115,This year,4,"Food, Tobacco and Others",50388.62962962962
115,This year,4,Newspaper,66246.02962962963
115,This year,4,Sazka,87413.7037037037
115,This year,4,PUDO,4303.7037037037035
115,This year,5,Fee collection,49312.962962962956
115,This year,5,"Food, Tobacco and Others",61591.392592592594
115,This year,5,Newspaper,50536.73333333334
115,This year,5,Sazka,86317.4074074074
115,This year,5,PUDO,4446.296296296296
115,This year,6,Fee collection,49582.4074074074
115,This year,6,"Food, Tobacco and Others",57484.11851851851
115,This year,6,Newspaper,43556.33333333333
115,This year,6,Sazka,75042.96296296296
115,This year,6,PUDO,3992.592592592592
115,This year,7,Fee collection,48292.592592592584
115,This year,7,"Food, Tobacco and Others",59851.940740740734
115,This year,7,Newspaper,42236.96296296296
115,This year,7,Sazka,80086.48148148147
115,This year,7,PUDO,4200
115,This year,8,Fee collection,49000
115,This year,8,"Food, Tobacco and Others",64490.97037037036
115,This year,8,Newspaper,43788.68148148148
115,This year,8,Sazka,78802.4074074074
115,This year,8,PUDO,3603.7037037037035
115,This year,9,Fee collection,50625
115,This year,9,"Food, Tobacco and Others",57956.748148148145
115,This year,9,Newspaper,50578.1111111111
115,This year,9,Sazka,91925
115,This year,9,PUDO,4951.851851851851
115,This year,10,Fee collection,54848.148148148146
115,This year,10,"Food, Tobacco and Others",58048.237037037026
115,This year,10,Newspaper,73448.92592592591
115,This year,10,Sazka,90087.4074074074
115,This year,10,PUDO,3564.814814814815
115,This year,11,Fee collection,53887.03703703704
115,This year,11,"Food, Tobacco and Others",58054.51851851852
115,This year,11,Newspaper,60549.17037037037
115,This year,11,Sazka,92544.44444444444
115,This year,11,PUDO,3033.3333333333326
115,This year,12,Fee collection,55965.74074074074
115,This year,12,"Food, Tobacco and Others",68130.97037037037
115,This year,12,Newspaper,59247.170370370375
115,This year,12,Sazka,118620.92592592591
115,This year,12,PUDO,777.7777777777777
116,Last year,1,Fee collection,2248.148148148148
116,Last year,1,"Food, Tobacco and Others",66224.38518518518
116,Last year,1,Newspaper,104767.6
116,Last year,1,Sazka,139855.37037037036
116,Last year,1,PUDO,4485.185185185185
116,Last year,2,Fee collection,2068.5185185185182
116,Last year,2,"Food, Tobacco and Others",69384.23703703703
116,Last year,2,Newspaper,101606.9185185185
116,Last year,2,Sazka,134082.4074074074
116,Last year,2,PUDO,4368.518518518518
116,Last year,3,Fee collection,2244.4444444444443
116,Last year,3,"Food, Tobacco and Others",82370.62962962964
116,Last year,3,Newspaper,120515.47407407405
116,Last year,3,Sazka,132609.44444444444
116,Last year,3,PUDO,4044.4444444444443
116,Last year,4,Fee collection,2127.777777777778
116,Last year,4,"Food, Tobacco and Others",75562.36296296296
116,Last year,4,Newspaper,152911.88888888888
116,Last year,4,Sazka,127999.44444444444
116,Last year,4,PUDO,3681.4814814814813
116,Last year,5,Fee collection,13485.185185185184
116,Last year,5,"Food, Tobacco and Others",80996.06666666667
116,Last year,5,Newspaper,118804.3111111111
116,Last year,5,Sazka,135633.14814814815
116,Last year,5,PUDO,2825.9259259259256
116,Last year,6,Fee collection,14929.629629629628
116,Last year,6,"Food, Tobacco and Others",82711.51111111112
116,Last year,6,Newspaper,98375.66666666666
116,Last year,6,Sazka,135507.96296296295
116,Last year,6,PUDO,3733.333333333333
116,Last year,7,Fee collection,15088.888888888889
116,Last year,7,"Food, Tobacco and Others",76407.28888888888
116,Last year,7,Newspaper,106714.8962962963
116,Last year,7,Sazka,124229.62962962962
116,Last year,7,PUDO,2968.5185185185187
116,Last year,8,Fee collection,15420.370370370369
116,Last year,8,"Food, Tobacco and Others",78827.88888888888
116,Last year,8,Newspaper,95030.44444444444
116,Last year,8,Sazka,130121.11111111111
116,Last year,8,PUDO,3279.6296296296296
116,Last year,9,Fee collection,13738.888888888889
116,Last year,9,"Food, Tobacco and Others",76708.34074074074
116,Last year,9,Newspaper,117605.65185185184
116,Last year,9,Sazka,138606.66666666666
116,Last year,9,PUDO,3953.7037037037035
116,Last year,10,Fee collection,15498.148148148148
116,Last year,10,"Food, Tobacco and Others",82258.55555555555
116,Last year,10,Newspaper,178553.87407407406
116,Last year,10,Sazka,153901.48148148146
116,Last year,10,PUDO,3979.6296296296296
116,Last year,11,Fee collection,15566.666666666666
116,Last year,11,"Food, Tobacco and Others",75344.99259259258
116,Last year,11,Newspaper,161260.55555555553
116,Last year,11,Sazka,150181.2962962963
116,Last year,11,PUDO,4653.7037037037035
116,Last year,12,Fee collection,17103.703703703704
116,Last year,12,"Food, Tobacco and Others",94963.49629629629
116,Last year,12,Newspaper,142915.0074074074
116,Last year,12,Sazka,178448.3333333333
116,Last year,12,PUDO,1672.2222222222222
116,This year,1,Fee collection,17611.11111111111
116,This year,1,"Food, Tobacco and Others",64165.7037037037
116,This year,1,Newspaper,106914.73333333334
116,This year,1,Sazka,135400.92592592593
116,This year,1,PUDO,3344.4444444444443
116,This year,2,Fee collection,13303.703703703703
116,This year,2,"Food, Tobacco and Others",72281.97037037037
116,This year,2,Newspaper,109957.39999999998
116,This year,2,Sazka,149158.7037037037
116,This year,2,PUDO,4174.074074074074
116,This year,3,Fee collection,15507.407407407407
116,This year,3,"Food, Tobacco and Others",76308.14074074074
116,This year,3,Newspaper,126552.63703703703
116,This year,3,Sazka,156903.14814814815
116,This year,3,PUDO,4277.777777777777
116,This year,4,Fee collection,14838.888888888889
116,This year,4,"Food, Tobacco and Others",70383.38518518518
116,This year,4,Newspaper,175076.74074074073
116,This year,4,Sazka,144018.7037037037
116,This year,4,PUDO,3370.37037037037
116,This year,5,Fee collection,15047.22222222222
116,This year,5,"Food, Tobacco and Others",76956.89629629628
116,This year,5,Newspaper,119465.99259259258
116,This year,5,Sazka,138970.74074074073
116,This year,5,PUDO,3046.296296296296
116,This year,6,Fee collection,14924.999999999998
116,This year,6,"Food, Tobacco and Others",79253.08148148148
116,This year,6,Newspaper,94769.16296296296
116,This year,6,Sazka,114332.4074074074
116,This year,6,PUDO,3150
116,This year,7,Fee collection,14966.666666666666
116,This year,7,"Food, Tobacco and Others",72607.4074074074
116,This year,7,Newspaper,98120.86666666665
116,This year,7,Sazka,119314.62962962962
116,This year,7,PUDO,3033.3333333333326
116,This year,8,Fee collection,15931.48148148148
116,This year,8,"Food, Tobacco and Others",72601.89629629628
116,This year,8,Newspaper,102496.38518518518
116,This year,8,Sazka,126101.85185185184
116,This year,8,PUDO,2812.9629629629626
116,This year,9,Fee collection,16062.962962962962
116,This year,9,"Food, Tobacco and Others",78879.66666666666
116,This year,9,Newspaper,114910.96296296295
116,This year,9,Sazka,145822.4074074074
116,This year,9,PUDO,3992.592592592592
116,This year,10,Fee collection,17438.888888888887
116,This year,10,"Food, Tobacco and Others",76759.1037037037
116,This year,10,Newspaper,191768.4740740741
116,This year,10,Sazka,137510.18518518517
116,This year,10,PUDO,3733.333333333333
116,This year,11,Fee collection,16136.11111111111
116,This year,11,"Food, Tobacco and Others",80577.36296296296
116,This year,11,Newspaper,151843.58518518516
116,This year,11,Sazka,159634.44444444444
116,This year,11,PUDO,3292.592592592592
116,This year,12,Fee collection,18067.59259259259
116,This year,12,"Food, Tobacco and Others",103974.79259259258
116,This year,12,Newspaper,138233.97777777776
116,This year,12,Sazka,193331.66666666666
116,This year,12,PUDO,829.6296296296296
117,Last year,1,Fee collection,13240.740740740739
117,Last year,1,"Food, Tobacco and Others",14110.807407407407
117,Last year,1,Newspaper,26470.992592592593
117,Last year,1,Sazka,39715.555555555555
117,Last year,1,PUDO,557.4074074074074
117,Last year,2,Fee collection,12548.148148148148
117,Last year,2,"Food, Tobacco and Others",22268.28148148148
117,Last year,2,Newspaper,25370.229629629626
117,Last year,2,Sazka,46912.777777777774
117,Last year,2,PUDO,544.4444444444445
117,Last year,3,Fee collection,12650
117,Last year,3,"Food, Tobacco and Others",20327.48888888889
117,Last year,3,Newspaper,25887.2962962963
117,Last year,3,Sazka,47106.666666666664
117,Last year,3,PUDO,311.1111111111111
117,Last year,4,Fee collection,11733.333333333332
117,Last year,4,"Food, Tobacco and Others",19375.044444444444
117,Last year,4,Newspaper,23059.762962962963
117,Last year,4,Sazka,48606.85185185185
117,Last year,4,PUDO,440.7407407407407
117,Last year,5,Fee collection,10364.814814814814
117,Last year,5,"Food, Tobacco and Others",17722.16296296296
117,Last year,5,Newspaper,21099.71111111111
117,Last year,5,Sazka,40447.59259259259
117,Last year,5,PUDO,2501.8518518518517
117,Last year,6,Fee collection,11705.555555555555
117,Last year,6,"Food, Tobacco and Others",17555.57037037037
117,Last year,6,Newspaper,21914.251851851852
117,Last year,6,Sazka,46409.62962962963
117,Last year,6,PUDO,375.92592592592587
117,Last year,7,Fee collection,11201.85185185185
117,Last year,7,"Food, Tobacco and Others",14606.370370370369
117,Last year,7,Newspaper,22436.814814814814
117,Last year,7,Sazka,42558.33333333333
117,Last year,7,PUDO,466.66666666666663
117,Last year,8,Fee collection,11627.777777777777
117,Last year,8,"Food, Tobacco and Others",16635.725925925926
117,Last year,8,Newspaper,21521.05925925926
117,Last year,8,Sazka,45746.29629629629
117,Last year,8,PUDO,712.9629629629629
117,Last year,9,Fee collection,11138.888888888889
117,Last year,9,"Food, Tobacco and Others",17305.585185185184
117,Last year,9,Newspaper,23897.118518518517
117,Last year,9,Sazka,39327.777777777774
117,Last year,9,PUDO,414.8148148148148
117,Last year,10,Fee collection,12770.37037037037
117,Last year,10,"Food, Tobacco and Others",19975.68148148148
117,Last year,10,Newspaper,21171.629629629628
117,Last year,10,Sazka,37940.74074074074
117,Last year,10,PUDO,466.66666666666663
117,Last year,11,Fee collection,13614.814814814814
117,Last year,11,"Food, Tobacco and Others",18204.9037037037
117,Last year,11,Newspaper,22378.792592592592
117,Last year,11,Sazka,40515.555555555555
117,Last year,11,PUDO,738.8888888888888
117,Last year,12,Fee collection,15251.48148148148
117,Last year,12,"Food, Tobacco and Others",17948.807407407407
117,Last year,12,Newspaper,24145.28148148148
117,Last year,12,Sazka,48995.555555555555
117,Last year,12,PUDO,1205.5555555555554
117,This year,1,Fee collection,14124.444444444443
117,This year,1,"Food, Tobacco and Others",14825.014814814815
117,This year,1,Newspaper,20630.088888888888
117,This year,1,Sazka,37611.11111111111
117,This year,1,PUDO,661.1111111111111
117,This year,2,Fee collection,13342.592592592591
117,This year,2,"Food, Tobacco and Others",15249.555555555555
117,This year,2,Newspaper,20492.681481481482
117,This year,2,Sazka,40447.59259259259
117,This year,2,PUDO,712.9629629629629
117,This year,3,Fee collection,13309.25925925926
117,This year,3,"Food, Tobacco and Others",16163.955555555554
117,This year,3,Newspaper,22388.177777777775
117,This year,3,Sazka,42120.555555555555
117,This year,3,PUDO,777.7777777777777
117,This year,4,Fee collection,13672.22222222222
117,This year,4,"Food, Tobacco and Others",15483.059259259258
117,This year,4,Newspaper,19173.933333333334
117,This year,4,Sazka,40280.555555555555
117,This year,4,PUDO,596.2962962962963
117,This year,5,Fee collection,13001.85185185185
117,This year,5,"Food, Tobacco and Others",19694.9037037037
117,This year,5,Newspaper,20793.785185185185
117,This year,5,Sazka,40439.81481481481
117,This year,5,PUDO,518.5185185185185
117,This year,6,Fee collection,11926.85185185185
117,This year,6,"Food, Tobacco and Others",12329.577777777777
117,This year,6,Newspaper,17741.318518518518
117,This year,6,Sazka,33876.11111111111
117,This year,6,PUDO,544.4444444444445
117,This year,7,Fee collection,11912.037037037036
117,This year,7,"Food, Tobacco and Others",12020.037037037036
117,This year,7,Newspaper,19119.22962962963
117,This year,7,Sazka,39408.148148148146
117,This year,7,PUDO,583.3333333333333
117,This year,8,Fee collection,13970.370370370369
117,This year,8,"Food, Tobacco and Others",16039.185185185184
117,This year,8,Newspaper,20098.192592592593
117,This year,8,Sazka,49393.88888888888
117,This year,8,PUDO,531.4814814814814
117,This year,9,Fee collection,12409.25925925926
117,This year,9,"Food, Tobacco and Others",16482
117,This year,9,Newspaper,19698.466666666667
117,This year,9,Sazka,53397.22222222222
117,This year,9,PUDO,466.66666666666663
117,This year,10,Fee collection,15194.444444444443
117,This year,10,"Food, Tobacco and Others",18195.74074074074
117,This year,10,Newspaper,21889.777777777777
117,This year,10,Sazka,58002.59259259259
117,This year,10,PUDO,453.7037037037037
117,This year,11,Fee collection,15271.296296296296
117,This year,11,"Food, Tobacco and Others",15989.770370370368
117,This year,11,Newspaper,23644.44444444444
117,This year,11,Sazka,62960.555555555555
117,This year,11,PUDO,790.7407407407406
117,This year,12,Fee collection,18361.11111111111
117,This year,12,"Food, Tobacco and Others",18817.237037037037
117,This year,12,Newspaper,24619.05185185185
117,This year,12,Sazka,72988.14814814815
117,This year,12,PUDO,1140.7407407407406
118,Last year,1,Fee collection,651.8518518518518
118,Last year,1,"Food, Tobacco and Others",21111.42222222222
118,Last year,1,Newspaper,42879.14814814815
118,Last year,1,Sazka,92145
118,Last year,1,PUDO,1451.8518518518517
118,Last year,2,Fee collection,590.7407407407406
118,Last year,2,"Food, Tobacco and Others",24923.42962962963
118,Last year,2,Newspaper,41100.992592592585
118,Last year,2,Sazka,97303.51851851851
118,Last year,2,PUDO,2216.6666666666665
118,Last year,3,Fee collection,733.3333333333333
118,Last year,3,"Food, Tobacco and Others",29798.688888888883
118,Last year,3,Newspaper,46398.177777777775
118,Last year,3,Sazka,95511.11111111111
118,Last year,3,PUDO,2903.7037037037035
118,Last year,4,Fee collection,433.3333333333333
118,Last year,4,"Food, Tobacco and Others",28156.600000000002
118,Last year,4,Newspaper,46422.44444444444
118,Last year,4,Sazka,106001.85185185184
118,Last year,4,PUDO,2774.074074074074
118,Last year,5,Fee collection,1888.8888888888887
118,Last year,5,"Food, Tobacco and Others",28443.58518518518
118,Last year,5,Newspaper,44482.92592592592
118,Last year,5,Sazka,95265
118,Last year,5,PUDO,2450
118,Last year,6,Fee collection,3607.4074074074074
118,Last year,6,"Food, Tobacco and Others",30591.21481481481
118,Last year,6,Newspaper,44976.14074074074
118,Last year,6,Sazka,105852.59259259258
118,Last year,6,PUDO,2514.814814814815
118,Last year,7,Fee collection,3809.259259259259
118,Last year,7,"Food, Tobacco and Others",25082.185185185182
118,Last year,7,Newspaper,45271.48888888888
118,Last year,7,Sazka,94193.14814814815
118,Last year,7,PUDO,2268.5185185185182
118,Last year,8,Fee collection,4553.7037037037035
118,Last year,8,"Food, Tobacco and Others",28712.096296296295
118,Last year,8,Newspaper,44900.64444444444
118,Last year,8,Sazka,98221.29629629629
118,Last year,8,PUDO,2398.148148148148
118,Last year,9,Fee collection,4935.185185185185
118,Last year,9,"Food, Tobacco and Others",31241.274074074074
118,Last year,9,Newspaper,45059.82962962963
118,Last year,9,Sazka,104925.74074074073
118,Last year,9,PUDO,2748.148148148148
118,Last year,10,Fee collection,5148.148148148148
118,Last year,10,"Food, Tobacco and Others",26912.14074074074
118,Last year,10,Newspaper,48196.555555555555
118,Last year,10,Sazka,98548.14814814815
118,Last year,10,PUDO,2644.4444444444443
118,Last year,11,Fee collection,5457.407407407407
118,Last year,11,"Food, Tobacco and Others",30086.93333333333
118,Last year,11,Newspaper,46475.333333333336
118,Last year,11,Sazka,114341.11111111111
118,Last year,11,PUDO,3499.9999999999995
118,Last year,12,Fee collection,6034.814814814815
118,Last year,12,"Food, Tobacco and Others",31647.029629629626
118,Last year,12,Newspaper,46497.88888888889
118,Last year,12,Sazka,131340.74074074073
118,Last year,12,PUDO,6429.62962962963
118,This year,1,Fee collection,4980
118,This year,1,"Food, Tobacco and Others",24561.48888888889
118,This year,1,Newspaper,42512.29629629629
118,This year,1,Sazka,94622.4074074074
118,This year,1,PUDO,3188.8888888888887
118,This year,2,Fee collection,4901.851851851851
118,This year,2,"Food, Tobacco and Others",24877.311111111107
118,This year,2,Newspaper,42584.16296296295
118,This year,2,Sazka,95103.7037037037
118,This year,2,PUDO,3201.8518518518517
118,This year,3,Fee collection,5957.407407407407
118,This year,3,"Food, Tobacco and Others",28393.555555555555
118,This year,3,Newspaper,48485.47407407407
118,This year,3,Sazka,107384.07407407407
118,This year,3,PUDO,3214.814814814815
118,This year,4,Fee collection,5554.62962962963
118,This year,4,"Food, Tobacco and Others",24669.82222222222
118,This year,4,Newspaper,45550.81481481481
118,This year,4,Sazka,103225.55555555555
118,This year,4,PUDO,2475.9259259259256
118,This year,5,Fee collection,6338.888888888889
118,This year,5,"Food, Tobacco and Others",22498.859259259258
118,This year,5,Newspaper,44343.8074074074
118,This year,5,Sazka,99234.25925925926
118,This year,5,PUDO,2929.6296296296296
118,This year,6,Fee collection,6712.962962962963
118,This year,6,"Food, Tobacco and Others",27674.407407407405
118,This year,6,Newspaper,45393.44444444444
118,This year,6,Sazka,94707.22222222222
118,This year,6,PUDO,2592.5925925925926
118,This year,7,Fee collection,6070.3703703703695
118,This year,7,"Food, Tobacco and Others",24650.570370370373
118,This year,7,Newspaper,46324.340740740736
118,This year,7,Sazka,106288.33333333333
118,This year,7,PUDO,2787.037037037037
118,This year,8,Fee collection,7193.518518518518
118,This year,8,"Food, Tobacco and Others",25869.896296296294
118,This year,8,Newspaper,44340.85185185185
118,This year,8,Sazka,111231.85185185184
118,This year,8,PUDO,2657.4074074074074
118,This year,9,Fee collection,7373.148148148148
118,This year,9,"Food, Tobacco and Others",25480.540740740737
118,This year,9,Newspaper,44967.27407407407
118,This year,9,Sazka,111487.59259259258
118,This year,9,PUDO,3111.111111111111
